beta
0.09494105624197145
0.08852318127598396
0.1009646584697631
0.09609562945772689
0.09590814628721207
0.09701534432897137
0.09488259553042115
0.09697346211250023
0.09347258982636335
0.09267949328354382
0.09662624642420475
0.09350880845022642
0.09387451122983358
0.09524386545843774
0.09636007407569108
0.1004929750403179
0.09508511698846613
0.1037913100765835
0.0977149748639186
0.09683581891997103
0.10492583298864844
0.09562865390291576
0.09974620226702449
0.09584294758680426
0.094373172858094
0.09808484924940114
0.09471096160533989
0.09850592177460812
0.09347347803238888
0.09682184704653948
0.09263256812055229
0.09574573224669936
0.0961871273844107
0.09267949328354382
0.10014672967878221
0.10560229015740226
0.10444641113124002
0.0936807843174113
0.097239809864392
0.09682184704653948
0.09805645971941786
0.09400231025344002
0.09385827852754935
0.10379763911879906
0.09356135483910709
0.09347347803238887
0.09508511698846613
0.09281105873436939
0.09442383431535782
0.09353272294056597
0.09395124647316272
0.09200246759747004
0.09267809307216952
0.09306265369486853
0.09387451122983358
0.09808484924940113
0.09397257063050536
0.08976139352764327
0.09353594370733617
0.09398240487544912
0.09336442350849304
0.0950851169884661
0.09466001976987459
0.097495614934946
0.09154039860952815
0.10575015852084663
0.09742802463067751
0.09554987834815237
0.09387220020892188
0.0952560862459549
0.10033660857993913
0.09306265369486852
0.09836504329377811
0.10152569596620356
0.097239809864392
0.09397083044393748
0.09324567359580183
0.0921730838397277
0.10321984535184887
0.09347258982636336
0.09574573224669937
0.10152569596620357
0.09691342548992896
0.0940783732364019
0.09749561493494599
0.09437317285809398
0.092482065468726
0.09754297477158667
0.11846190176610807
0.0954283049328482
0.09798802379273293
0.09224346474576095
0.09757827164610383
0.09250971138611055
0.09159692546662465
0.09490728735356088
0.09387451122983358
0.10089191192700075
0.09912318327114708
0.09972372434962967
0.097239809864392
0.09263763828608247
0.09749561493494599
0.09387451122983358
0.09207562559765628
0.09974620226702446
0.09445844263252869
0.09881325779916321
0.09532571694537904
0.10240752036945135
0.10152569596620356
0.09347258982636335
0.09972372434962969
0.09808484924940113
0.09385524091807754
0.0991917154825696
0.09639893324254913
0.09336963520191947
0.09473208100784791
0.09388224828146255
0.09434859569138732
0.09071523743410309
0.0943105969186535
0.10560229015740227
0.0943485956913873
0.09400231025344
0.09337164510738104
0.0982943858527924
0.09345634674244599
0.10033660857993913
0.09542830493284819
0.09682184704653948
0.092482065468726
0.0957075782097792
0.09273264371730501
0.0964476780115911
0.09385827852754937
0.10096812794976569
0.09618712738441071
0.09530084936850274
0.0926794932835438
0.09110822836364434
0.09559804368142057
0.0957075782097792
0.09584294758680428
0.09539909263304805
0.09974620226702449
0.09708693176587434
0.09623743407186704
0.09767070627152968
0.09607574212888025
0.09484992156352678
0.09659331788503035
0.0993720653041234
0.09701534432897138
0.0921730838397277
0.09498062311052137
0.09306265369486855
0.1048351896751522
0.08833880168191018
0.09224346474576092
0.09799915623089066
0.10702130745610626
0.10033660857993913
0.09385524091807754
0.10240752036945133
0.09353272294056596
0.09185605871662805
0.10156908848614381
0.09137197139267236
0.0938722002089219
0.09000536119070723
0.09336442350849303
0.09355756981036556
0.09398504028771891
0.09981158727184272
0.09623743407186705
0.09345634674244599
0.09661114533259983
0.09059697537616893
0.0952560862459549
0.10240752036945133
0.095701473584669
0.09696433059038695
0.09696433059038695
0.09376960034392062
0.09437317285809399
0.09315451266588815
0.09844355763376292
0.09857078182336372
0.09397083044393748
0.09385827852754935
0.09433585451834056
0.09618712738441071
0.10152569596620356
0.09157881587854351
0.09836504329377811
0.10086350560669473
0.09697466754199593
0.09706668510771037
0.09692102054772808
0.09347258982636336
0.09700678478481915
0.09447694317461776
0.09221827584274374
0.09660845403005956
0.09348053426156609
0.09575723025806451
0.09696433059038695
0.09528052495943538
0.09471096160533991
0.0978341422800798
0.09306265369486853
0.09398504028771891
0.10066629504640996
0.09700678478481914
0.1008197421625769
0.09683581891997103
0.09957058348001822
0.0951431509908189
0.09830533855836171
0.10041531594727367
0.09328726959783805
0.09157881587854351
0.09337164510738104
0.09618712738441071
0.09618712738441072
0.09805645971941786
0.09444525289723835
0.09400231025344002
0.09415179947106031
0.09157881587854351
0.09398559592378536
0.09488259553042115
0.09696482917486027
0.1005855850638643
0.1007785601018891
0.0932925171759235
0.09540960692762995
0.09972372434962969
0.09836504329377811
0.09700678478481914
0.09232135128495254
0.09836504329377813
0.09755350008305304
0.1045498953141095
0.09562865390291576
0.09232697114833267
0.09692102054772808
0.09329251717592349
0.09584294758680428
0.09691342548992896
0.09744046044892914
0.09385827852754937
0.09808484924940113
0.09412047658247927
0.09110822836364432
0.09286478902524675
0.10240752036945133
0.09554987834815237
0.0975429747715867
0.0978583757051152
0.08845059725811792
0.09674113508797652
0.09562278326286676
0.10041531594727365
0.09286478902524677
0.09618712738441072
0.09445844263252869
0.1039030421272689
0.09159692546662464
0.09530084936850275
0.0937696003439206
0.09263256812055229
0.09696886000680838
0.0977149748639186
0.09805512604569178
0.09059697537616895
0.09263763828608247
0.09385524091807751
0.09385827852754935
0.09539909263304802
0.09397257063050539
0.09542830493284819
0.10404211483904467
0.09254106536066499
0.09562865390291575
0.10311219898728266
0.09836504329377813
0.09584294758680428
0.1007785601018891
0.09488259553042114
0.09701534432897137
0.10240752036945133
0.09336442350849303
0.09353594370733614
0.09723358892880232
0.09398504028771887
0.10288293488238422
0.09398240487544915
0.09401669929394912
0.09696433059038695
0.09408382907321479
0.0977149748639186
0.09904271923211762
0.12085187116292197
0.09831548852674363
0.09356135483910709
0.09443552771761674
0.09484992156352678
0.09281105873436939
0.0931030459144707
0.09701534432897138
0.0988300634760089
0.09434859569138732
0.09492494490025832
0.09397083044393749
0.09065851808324556
0.09385524091807752
0.09488259553042115
0.09516016875223623
0.09381878734111022
0.10560229015740227
0.09263256812055229
0.10041945434314384
